mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.29841835498809816,0.0062345602584438645,0.009531164169311523,0.0006370371881163961,0.8,0.1,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.4666666666666666,0.3231786571610887,35
0.1264348268508911,0.009143093502381145,0.009636712074279786,0.0006169781695730478,0.8,0.1,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.48,0.32734623192509116,21
0.23230423927307128,0.24622193515639723,0.010843443870544433,0.007032732340198865,0.8,0.1,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.46333333333333326,0.3216105305075276,36
0.29891219139099123,0.01225150663833489,0.010167837142944336,0.0007230675006177197,0.8,0.1,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.5,0.4,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.46333333333333326,0.3216105305075276,36
0.3154815673828125,0.03209870121477159,0.010412764549255372,0.00208502623822629,0.8,0.1,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.5,0.4,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.4733333333333333,0.3210399767422535,26
0.12612977027893066,0.024693950702691578,0.009787249565124511,0.0024283205695853245,0.8,0.1,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.4133333333333333,0.3496665077851561,71
0.14213294982910157,0.010446623284574469,0.009352684020996094,0.00041616297285889336,0.8,0.1,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.47000000000000003,0.2994253756039317,29
0.30481886863708496,0.016391341438861604,0.009994077682495116,0.0004987242413542122,0.8,0.1,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.5,0.4,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.46333333333333326,0.3216105305075276,36
0.3268756628036499,0.01337570443798276,0.010076308250427246,0.0006387166582326252,0.8,0.1,6,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,0.6666666666666666,0.0,0.42333333333333334,0.2800991887806096,65
0.12575194835662842,0.004570207173837311,0.010022497177124024,0.0007189091060668379,0.9,0.01,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5266666666666667,0.2619584360585133,7
